64,Buzz Aldrin,0782B19BCF,11,1520311010.41,1520311035.83,1,RIGHT
65,Buzz Aldrin,0782B19BCF,26,1520311089.33,1520311148.32,1,RIGHT
66,Buzz Aldrin,0782B19BCF,4,1520312150.84,1520312161.9,1,RIGHT
67,Buzz Aldrin,0782B19BCF,5,1520312965.13,1520312978.29,1,RIGHT
68,Buzz Aldrin,0782B19BCF,21,1520312982.89,1520313036.07,1,RIGHT
69,Buzz Aldrin,0782B19BCF,11,1520313041.67,1520313069.9,1,RIGHT
70,Buzz Aldrin,0782B19BCF,8,1520313092.52,1520313114.68,1,RIGHT
71,Buzz Aldrin,0782B19BCF,3,1520313123.45,1520313134.21,1,RIGHT
72,Buzz Aldrin,0782B19BCF,25,1520313160.06,1520313228.3,1,RIGHT
73,Buzz Aldrin,0782B19BCF,56,1520313282.84,1520313418.31,1,RIGHT
74,Buzz Aldrin,0782B19BCF,0,1520315516.85,1520315520.39,1,RIGHT
75,Buzz Aldrin,0782B19BCF,7,1520315530.7,1520315548.7,1,RIGHT
76,Buzz Aldrin,0782B19BCF,34,1520315553.73,1520315629.67,1,RIGHT
77,Buzz Aldrin,0782B19BCF,10,1520316921.38,1520316944.37,1,RIGHT
78,Buzz Aldrin,0782B19BCF,28,1520316950.81,1520317015.17,1,RIGHT
79,Buzz Aldrin,0782B19BCF,2,1520317041.33,1520317048.68,1,RIGHT
80,Buzz Aldrin,0782B19BCF,11,1520317055.19,1520317080.46,1,RIGHT
81,Buzz Aldrin,0782B19BCF,2,1520317121.82,1520317129.19,1,RIGHT
82,Buzz Aldrin,0782B19BCF,3,1520317133.94,1520317143.74,1,RIGHT
83,Buzz Aldrin,0782B19BCF,2,1520317157.46,1520317165.03,1,RIGHT
84,Buzz Aldrin,0782B19BCF,1,1520317193.36,1520317197.49,1,RIGHT
85,Buzz Aldrin,0782B19BCF,22,1520317207.05,1520317261.18,1,RIGHT
86,Buzz Aldrin,0782B19BCF,0,1520317279.58,1520317281.82,1,RIGHT
87,Buzz Aldrin,0782B19BCF,33,1520317290.66,1520317373.03,1,RIGHT
88,Buzz Aldrin,0782B19BCF,8,1520319409.61,1520319433.02,1,RIGHT
89,Buzz Aldrin,0782B19BCF,42,1520319496.24,1520319595.83,1,RIGHT
90,Buzz Aldrin,0782B19BCF,0,1520321133.0,1520321136.23,1,RIGHT
91,Buzz Aldrin,0782B19BCF,6,1520321138.0,1520321153.26,1,RIGHT
92,Buzz Aldrin,0782B19BCF,15,1520321158.57,1520321197.02,1,RIGHT
93,Buzz Aldrin,0782B19BCF,7,1520321234.9,1520321252.7,1,RIGHT
94,Buzz Aldrin,0782B19BCF,3,1520321289.56,1520321299.02,1,RIGHT
95,Buzz Aldrin,0782B19BCF,4,1520321305.21,1520321316.87,1,RIGHT
96,Buzz Aldrin,0782B19BCF,25,1520321322.5,1520321382.23,1,RIGHT
97,Buzz Aldrin,0782B19BCF,7,1520328531.14,1520328546.76,1,RIGHT
98,Buzz Aldrin,0782B19BCF,22,1520328549.7,1520328602.22,1,RIGHT
99,Buzz Aldrin,0782B19BCF,3,1520335400.35,1520335409.5,1,RIGHT
100,Buzz Aldrin,0782B19BCF,1,1520335416.74,1520335422.31,1,RIGHT
101,Buzz Aldrin,0782B19BCF,20,1520335427.98,1520335480.53,1,RIGHT
102,Buzz Aldrin,0782B19BCF,1,1520335498.47,1520335503.03,1,RIGHT
103,Buzz Aldrin,0782B19BCF,0,1520335543.69,1520335547.82,1,RIGHT
104,Buzz Aldrin,0782B19BCF,21,1520335557.69,1520335602.53,1,RIGHT
105,Buzz Aldrin,0782B19BCF,7,1520335651.34,1520335668.7,1,RIGHT
106,Buzz Aldrin,0782B19BCF,42,1520335676.15,1520335771.34,1,RIGHT
107,Buzz Aldrin,0782B19BCF,1,1520381386.16,1520381409.13,1,RIGHT
