30,45567_MOUSE3,00782B19BCF6,GETPEL,6,LEFT,22-Jun-2018,10:21:53,22-Jun-2018,10:22:07
31,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,10:24:42,22-Jun-2018,10:24:46
32,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,10:24:46,22-Jun-2018,10:24:54
33,45567_MOUSE3,00782B19BCF6,GETPEL,6,LEFT,22-Jun-2018,10:24:54,22-Jun-2018,10:25:11
34,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,10:27:36,22-Jun-2018,10:27:40
35,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,10:27:42,22-Jun-2018,10:27:48
36,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,10:30:44,22-Jun-2018,10:30:53
37,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,10:35:14,22-Jun-2018,10:35:24
38,45567_MOUSE3,00782B19BCF6,GETPEL,6,LEFT,22-Jun-2018,10:44:43,22-Jun-2018,10:44:58
39,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,10:46:01,22-Jun-2018,10:46:09
40,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,10:51:53,22-Jun-2018,10:52:01
41,45567_MOUSE3,00782B19BCF6,GETPEL,6,LEFT,22-Jun-2018,10:52:24,22-Jun-2018,10:52:44
42,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,10:52:44,22-Jun-2018,10:52:51
43,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,11:01:09,22-Jun-2018,11:01:15
44,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,11:01:21,22-Jun-2018,11:01:29
45,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,11:04:27,22-Jun-2018,11:04:34
46,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,11:04:44,22-Jun-2018,11:04:50
47,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,11:04:50,22-Jun-2018,11:05:00
48,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,11:13:19,22-Jun-2018,11:13:25
49,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,11:13:25,22-Jun-2018,11:13:29
50,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,11:17:49,22-Jun-2018,11:17:57
51,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,11:19:53,22-Jun-2018,11:20:05
52,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,11:26:37,22-Jun-2018,11:26:41
53,45567_MOUSE3,00782B19BCF6,GETPEL,6,LEFT,22-Jun-2018,11:26:45,22-Jun-2018,11:26:59
54,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,11:27:07,22-Jun-2018,11:27:15
55,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,11:27:16,22-Jun-2018,11:27:24
56,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,11:27:34,22-Jun-2018,11:27:40
57,45567_MOUSE3,00782B19BCF6,GETPEL,6,LEFT,22-Jun-2018,11:27:40,22-Jun-2018,11:30:53
58,45567_MOUSE3,00782B19BCF6,GETPEL,6,LEFT,22-Jun-2018,11:41:40,22-Jun-2018,11:42:06
59,45567_MOUSE3,00782B19BCF6,GETPEL,6,LEFT,22-Jun-2018,11:42:08,22-Jun-2018,11:42:20
60,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,11:42:21,22-Jun-2018,11:42:29
61,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,11:42:49,22-Jun-2018,11:42:54
62,45567_MOUSE3,00782B19BCF6,GETPEL,6,LEFT,22-Jun-2018,11:42:54,22-Jun-2018,11:43:06
63,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,11:48:27,22-Jun-2018,11:48:31
64,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,12:16:47,22-Jun-2018,12:16:53
65,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,12:17:04,22-Jun-2018,12:17:14
66,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,14:03:52,22-Jun-2018,14:03:58
67,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,14:03:58,22-Jun-2018,14:04:08
68,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,15:32:19,22-Jun-2018,15:32:25
69,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,15:32:25,22-Jun-2018,15:32:31
70,45567_MOUSE3,00782B19BCF6,GETPEL,6,LEFT,22-Jun-2018,15:33:10,22-Jun-2018,15:33:21
71,45567_MOUSE3,00782B19BCF6,0,6,LEFT,22-Jun-2018,16:23:18,22-Jun-2018,16:23:25
72,45567_MOUSE3,00782B19BCF6,0,6,LEFT,26-Jun-2018,10:25:58,26-Jun-2018,10:26:03
73,45567_MOUSE3,00782B19BCF6,0,6,LEFT,26-Jun-2018,10:26:35,26-Jun-2018,10:26:42
74,45567_MOUSE3,00782B19BCF6,GETPEL,6,LEFT,26-Jun-2018,10:26:44,26-Jun-2018,10:27:09
75,45567_MOUSE3,00782B19BCF6,0,4,LEFT,26-Jun-2018,10:29:02,26-Jun-2018,10:29:10
76,45567_MOUSE3,00782B19BCF6,0,4,LEFT,26-Jun-2018,11:29:35,26-Jun-2018,11:29:40
77,45567_MOUSE3,00782B19BCF6,GETPEL,4,LEFT,26-Jun-2018,11:30:47,26-Jun-2018,11:30:59
78,45567_MOUSE3,00782B19BCF6,0,4,LEFT,26-Jun-2018,11:32:07,26-Jun-2018,11:32:09
79,45567_MOUSE3,00782B19BCF6,0,4,LEFT,26-Jun-2018,11:32:09,26-Jun-2018,11:32:14
80,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,11:36:41,26-Jun-2018,11:36:47
81,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,11:36:47,26-Jun-2018,11:37:13
82,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,11:37:16,26-Jun-2018,11:37:25
83,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,11:38:28,26-Jun-2018,11:38:33
84,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,11:40:46,26-Jun-2018,11:41:10
85,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,11:41:10,26-Jun-2018,11:41:18
86,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,11:44:57,26-Jun-2018,11:45:03
87,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,11:45:51,26-Jun-2018,11:45:55
88,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,11:49:40,26-Jun-2018,11:49:44
89,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,11:50:50,26-Jun-2018,11:51:08
90,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,11:54:42,26-Jun-2018,11:54:55
91,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,11:54:55,26-Jun-2018,11:55:06
92,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,12:03:23,26-Jun-2018,12:03:28
93,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,12:03:28,26-Jun-2018,12:03:32
94,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,15:10:41,26-Jun-2018,15:10:45
95,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,16:09:50,26-Jun-2018,16:10:04
96,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,16:10:04,26-Jun-2018,16:10:12
97,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,16:16:08,26-Jun-2018,16:16:54
98,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,16:27:29,26-Jun-2018,16:27:36
99,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,16:27:54,26-Jun-2018,16:28:03
100,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,16:30:57,26-Jun-2018,16:31:04
101,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,16:33:13,26-Jun-2018,16:33:18
102,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,16:36:13,26-Jun-2018,16:37:20
103,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,16:37:30,26-Jun-2018,16:37:36
104,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,16:40:45,26-Jun-2018,16:41:15
105,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,16:41:24,26-Jun-2018,16:41:30
106,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,16:50:11,26-Jun-2018,16:50:27
107,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,16:52:30,26-Jun-2018,16:52:38
108,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,17:29:08,26-Jun-2018,17:29:25
109,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,17:45:14,26-Jun-2018,17:45:30
110,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,17:45:51,26-Jun-2018,17:45:58
111,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,17:47:30,26-Jun-2018,17:48:06
112,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,18:02:50,26-Jun-2018,18:03:00
113,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,18:15:45,26-Jun-2018,18:16:08
114,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,18:16:21,26-Jun-2018,18:16:26
115,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,18:31:55,26-Jun-2018,18:34:01
116,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,18:34:04,26-Jun-2018,18:34:39
117,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,18:38:23,26-Jun-2018,18:38:29
118,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,18:38:39,26-Jun-2018,18:39:42
119,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,18:54:04,26-Jun-2018,18:54:20
120,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,18:56:12,26-Jun-2018,18:56:16
121,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,18:56:16,26-Jun-2018,18:56:19
122,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,18:56:20,26-Jun-2018,18:56:25
123,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,18:56:25,26-Jun-2018,18:56:39
124,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:04:38,26-Jun-2018,19:05:01
125,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,19:05:04,26-Jun-2018,19:05:10
126,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,19:06:59,26-Jun-2018,19:07:10
127,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,19:10:29,26-Jun-2018,19:10:39
128,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:10:39,26-Jun-2018,19:11:41
129,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:16:20,26-Jun-2018,19:17:05
130,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:17:05,26-Jun-2018,19:17:25
131,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:17:33,26-Jun-2018,19:17:47
132,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:17:47,26-Jun-2018,19:18:03
133,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,19:18:07,26-Jun-2018,19:18:12
134,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:18:12,26-Jun-2018,19:18:54
135,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:19:04,26-Jun-2018,19:19:53
136,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:20:24,26-Jun-2018,19:20:46
137,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:20:46,26-Jun-2018,19:21:54
138,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:23:20,26-Jun-2018,19:25:05
139,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:26:35,26-Jun-2018,19:27:16
140,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:29:13,26-Jun-2018,19:30:19
141,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:30:31,26-Jun-2018,19:32:22
142,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:32:55,26-Jun-2018,19:33:12
143,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:33:30,26-Jun-2018,19:33:42
144,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:34:00,26-Jun-2018,19:34:31
145,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:34:39,26-Jun-2018,19:35:58
146,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,19:36:53,26-Jun-2018,19:36:58
147,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:37:00,26-Jun-2018,19:38:17
148,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:38:32,26-Jun-2018,19:39:49
149,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:40:01,26-Jun-2018,19:41:23
150,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:41:53,26-Jun-2018,19:44:05
151,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:44:36,26-Jun-2018,19:45:29
152,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:45:40,26-Jun-2018,19:47:17
153,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:47:29,26-Jun-2018,19:48:58
154,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:49:04,26-Jun-2018,19:50:11
155,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:51:03,26-Jun-2018,19:51:20
156,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:51:40,26-Jun-2018,19:51:57
157,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,19:52:11,26-Jun-2018,19:52:17
158,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:52:30,26-Jun-2018,19:52:51
159,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:53:02,26-Jun-2018,19:54:35
160,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:55:54,26-Jun-2018,19:56:15
161,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:56:43,26-Jun-2018,19:57:00
162,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:57:29,26-Jun-2018,19:57:42
163,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:58:09,26-Jun-2018,19:58:27
164,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,19:59:12,26-Jun-2018,19:59:54
165,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,20:00:57,26-Jun-2018,20:01:05
166,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:01:23,26-Jun-2018,20:01:47
167,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:02:38,26-Jun-2018,20:02:50
168,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:05:58,26-Jun-2018,20:06:23
169,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,20:06:32,26-Jun-2018,20:06:35
170,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:06:36,26-Jun-2018,20:06:49
171,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,20:11:45,26-Jun-2018,20:11:48
172,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:11:48,26-Jun-2018,20:12:19
173,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:12:30,26-Jun-2018,20:13:30
174,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,20:13:37,26-Jun-2018,20:13:39
175,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:14:32,26-Jun-2018,20:16:02
176,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:16:51,26-Jun-2018,20:17:02
177,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:17:42,26-Jun-2018,20:18:03
178,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:18:52,26-Jun-2018,20:19:03
179,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:23:26,26-Jun-2018,20:24:14
180,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:24:38,26-Jun-2018,20:24:49
181,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:25:37,26-Jun-2018,20:25:57
182,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:26:15,26-Jun-2018,20:26:34
183,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:32:05,26-Jun-2018,20:33:03
184,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,20:33:03,26-Jun-2018,20:33:06
185,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:33:59,26-Jun-2018,20:34:52
186,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:35:25,26-Jun-2018,20:36:32
187,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:37:30,26-Jun-2018,20:38:40
188,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:39:30,26-Jun-2018,20:39:43
189,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:42:31,26-Jun-2018,20:43:32
190,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,20:43:42,26-Jun-2018,20:43:50
191,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:44:31,26-Jun-2018,20:44:50
192,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:46:37,26-Jun-2018,20:46:47
193,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:49:50,26-Jun-2018,20:49:59
194,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:54:42,26-Jun-2018,20:54:51
195,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,20:55:17,26-Jun-2018,20:55:20
196,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,20:55:21,26-Jun-2018,20:55:40
197,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,20:56:23,26-Jun-2018,20:56:27
198,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,20:56:27,26-Jun-2018,20:56:30
199,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,21:00:56,26-Jun-2018,21:01:50
200,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,21:02:36,26-Jun-2018,21:03:15
201,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,21:04:06,26-Jun-2018,21:04:26
202,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,21:07:56,26-Jun-2018,21:08:00
203,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,21:08:01,26-Jun-2018,21:08:04
204,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,21:08:04,26-Jun-2018,21:08:14
205,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,21:14:10,26-Jun-2018,21:14:15
206,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,21:14:17,26-Jun-2018,21:15:04
207,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,21:15:19,26-Jun-2018,21:15:26
208,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,21:20:28,26-Jun-2018,21:20:31
209,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,21:20:32,26-Jun-2018,21:20:46
210,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,21:23:39,26-Jun-2018,21:23:41
211,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,21:23:41,26-Jun-2018,21:23:50
212,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,21:26:20,26-Jun-2018,21:26:33
213,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,21:34:25,26-Jun-2018,21:34:31
214,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,21:38:44,26-Jun-2018,21:38:52
215,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,21:40:51,26-Jun-2018,21:41:08
216,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,21:41:49,26-Jun-2018,21:42:01
217,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,21:42:22,26-Jun-2018,21:43:23
218,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,21:45:48,26-Jun-2018,21:45:51
219,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,21:45:52,26-Jun-2018,21:45:55
220,45567_MOUSE3,00782B19BCF6,0,3,LEFT,26-Jun-2018,22:00:42,26-Jun-2018,22:00:46
221,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,22:00:46,26-Jun-2018,22:00:58
222,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,22:06:48,26-Jun-2018,22:09:48
223,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,22:10:06,26-Jun-2018,22:12:01
224,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,22:19:05,26-Jun-2018,22:19:15
225,45567_MOUSE3,00782B19BCF6,GETPEL,3,LEFT,26-Jun-2018,22:22:13,26-Jun-2018,22:22:44
