2,45567_MOUSE4,00782B1797D3,1,4,LEFT,27-Sep-2018,15:01:45,27-Sep-2018,15:01:49
3,45567_MOUSE4,00782B1797D3,2,4,LEFT,27-Sep-2018,19:05:50,27-Sep-2018,19:06:03
4,45567_MOUSE4,00782B1797D3,1,4,LEFT,27-Sep-2018,19:36:27,27-Sep-2018,19:36:32
5,45567_MOUSE4,00782B1797D3,20,4,LEFT,27-Sep-2018,21:30:25,27-Sep-2018,21:32:48
6,45567_MOUSE4,00782B1797D3,45,4,LEFT,27-Sep-2018,23:21:16,27-Sep-2018,23:26:32
7,45567_MOUSE4,00782B1797D3,20,4,LEFT,28-Sep-2018,00:41:16,28-Sep-2018,00:43:39
8,45567_MOUSE4,00782B1797D3,1,4,LEFT,28-Sep-2018,01:01:04,28-Sep-2018,01:01:08
9,45567_MOUSE4,00782B1797D3,1,4,LEFT,28-Sep-2018,02:01:31,28-Sep-2018,02:01:36
10,45567_MOUSE4,00782B1797D3,25,4,LEFT,28-Sep-2018,20:22:07,28-Sep-2018,20:25:03
11,45567_MOUSE4,00782B1797D3,27,4,LEFT,28-Sep-2018,21:48:32,28-Sep-2018,21:51:41
12,45567_MOUSE4,00782B1797D3,1,4,LEFT,28-Sep-2018,22:16:51,28-Sep-2018,22:16:56
13,45567_MOUSE4,00782B1797D3,29,4,LEFT,28-Sep-2018,22:24:23,28-Sep-2018,22:27:48
14,45567_MOUSE4,00782B1797D3,1,4,LEFT,28-Sep-2018,22:39:39,28-Sep-2018,22:39:44
15,45567_MOUSE4,00782B1797D3,50,4,LEFT,28-Sep-2018,22:51:40,28-Sep-2018,22:57:31
16,45567_MOUSE4,00782B1797D3,23,4,LEFT,28-Sep-2018,23:11:11,28-Sep-2018,23:13:52
17,45567_MOUSE4,00782B1797D3,1,4,LEFT,28-Sep-2018,23:40:49,28-Sep-2018,23:40:54
18,45567_MOUSE4,00782B1797D3,1,4,LEFT,28-Sep-2018,23:41:00,28-Sep-2018,23:41:05
19,45567_MOUSE4,00782B1797D3,31,4,LEFT,28-Sep-2018,23:55:21,28-Sep-2018,23:58:59
20,45567_MOUSE4,00782B1797D3,36,4,LEFT,29-Sep-2018,00:32:35,29-Sep-2018,00:36:47
21,45567_MOUSE4,00782B1797D3,1,4,LEFT,29-Sep-2018,01:38:15,29-Sep-2018,01:38:20
22,45567_MOUSE4,00782B1797D3,27,4,LEFT,29-Sep-2018,02:51:23,29-Sep-2018,02:54:33
23,45567_MOUSE4,00782B1797D3,1,4,LEFT,29-Sep-2018,02:57:34,29-Sep-2018,02:57:39
24,45567_MOUSE4,00782B1797D3,1,4,LEFT,29-Sep-2018,05:16:02,29-Sep-2018,05:16:07
25,45567_MOUSE4,00782B1797D3,1,4,LEFT,29-Sep-2018,06:52:28,29-Sep-2018,06:52:32
26,45567_MOUSE4,00782B1797D3,1,4,LEFT,29-Sep-2018,19:43:48,29-Sep-2018,19:43:53
27,45567_MOUSE4,00782B1797D3,1,4,LEFT,29-Sep-2018,21:44:24,29-Sep-2018,21:44:29
28,45567_MOUSE4,00782B1797D3,1,4,LEFT,29-Sep-2018,21:55:29,29-Sep-2018,21:55:34
29,45567_MOUSE4,00782B1797D3,1,4,LEFT,29-Sep-2018,22:26:31,29-Sep-2018,22:26:36
30,45567_MOUSE4,00782B1797D3,29,4,LEFT,29-Sep-2018,22:39:49,29-Sep-2018,22:43:13
31,45567_MOUSE4,00782B1797D3,17,4,LEFT,29-Sep-2018,22:43:33,29-Sep-2018,22:45:34
32,45567_MOUSE4,00782B1797D3,1,4,LEFT,29-Sep-2018,22:57:58,29-Sep-2018,22:58:03
33,45567_MOUSE4,00782B1797D3,33,4,LEFT,29-Sep-2018,23:09:46,29-Sep-2018,23:13:39
34,45567_MOUSE4,00782B1797D3,19,4,LEFT,29-Sep-2018,23:20:56,29-Sep-2018,23:23:08
35,45567_MOUSE4,00782B1797D3,1,4,LEFT,29-Sep-2018,23:27:58,29-Sep-2018,23:28:03
36,45567_MOUSE4,00782B1797D3,8,4,LEFT,29-Sep-2018,23:28:09,29-Sep-2018,23:29:06
37,45567_MOUSE4,00782B1797D3,18,4,LEFT,29-Sep-2018,23:29:16,29-Sep-2018,23:31:24
38,45567_MOUSE4,00782B1797D3,1,4,LEFT,29-Sep-2018,23:36:39,29-Sep-2018,23:36:44
39,45567_MOUSE4,00782B1797D3,22,4,LEFT,29-Sep-2018,23:44:45,29-Sep-2018,23:47:21
40,45567_MOUSE4,00782B1797D3,27,4,LEFT,29-Sep-2018,23:56:36,29-Sep-2018,23:59:47
41,45567_MOUSE4,00782B1797D3,4,4,LEFT,30-Sep-2018,00:01:54,30-Sep-2018,00:02:24
42,45567_MOUSE4,00782B1797D3,1,4,LEFT,30-Sep-2018,00:03:04,30-Sep-2018,00:03:09
43,45567_MOUSE4,00782B1797D3,1,4,LEFT,30-Sep-2018,00:06:47,30-Sep-2018,00:06:52
44,45567_MOUSE4,00782B1797D3,1,4,LEFT,30-Sep-2018,00:08:50,30-Sep-2018,00:08:55
45,45567_MOUSE4,00782B1797D3,25,4,LEFT,30-Sep-2018,00:13:32,30-Sep-2018,00:16:31
46,45567_MOUSE4,00782B1797D3,2,4,LEFT,30-Sep-2018,00:23:25,30-Sep-2018,00:23:37
47,45567_MOUSE4,00782B1797D3,5,4,LEFT,30-Sep-2018,00:24:14,30-Sep-2018,00:24:51
48,45567_MOUSE4,00782B1797D3,14,4,LEFT,30-Sep-2018,00:24:54,30-Sep-2018,00:26:33
49,45567_MOUSE4,00782B1797D3,20,4,LEFT,30-Sep-2018,00:27:10,30-Sep-2018,00:29:31
50,45567_MOUSE4,00782B1797D3,1,4,LEFT,30-Sep-2018,00:37:01,30-Sep-2018,00:37:11
51,45567_MOUSE4,00782B1797D3,23,4,LEFT,30-Sep-2018,00:37:44,30-Sep-2018,00:40:25
52,45567_MOUSE4,00782B1797D3,9,4,LEFT,30-Sep-2018,00:46:05,30-Sep-2018,00:47:10
53,45567_MOUSE4,00782B1797D3,11,4,LEFT,30-Sep-2018,00:47:50,30-Sep-2018,00:49:09
54,45567_MOUSE4,00782B1797D3,1,4,LEFT,30-Sep-2018,00:49:26,30-Sep-2018,00:49:36
55,45567_MOUSE4,00782B1797D3,1,4,LEFT,30-Sep-2018,01:05:44,30-Sep-2018,01:05:49
56,45567_MOUSE4,00782B1797D3,1,4,LEFT,30-Sep-2018,01:06:10,30-Sep-2018,01:06:18
57,45567_MOUSE4,00782B1797D3,1,4,LEFT,30-Sep-2018,01:13:02,30-Sep-2018,01:13:07
58,45567_MOUSE4,00782B1797D3,1,4,LEFT,30-Sep-2018,01:13:30,30-Sep-2018,01:13:40
59,45567_MOUSE4,00782B1797D3,1,4,LEFT,30-Sep-2018,01:15:18,30-Sep-2018,01:15:23
60,45567_MOUSE4,00782B1797D3,1,4,LEFT,30-Sep-2018,01:18:28,30-Sep-2018,01:18:33
61,45567_MOUSE4,00782B1797D3,1,4,LEFT,30-Sep-2018,01:18:39,30-Sep-2018,01:18:44
62,45567_MOUSE4,00782B1797D3,26,4,LEFT,30-Sep-2018,01:22:00,30-Sep-2018,01:25:03
63,45567_MOUSE4,00782B1797D3,1,4,LEFT,30-Sep-2018,01:27:11,30-Sep-2018,01:27:18
64,45567_MOUSE4,00782B1797D3,16,4,LEFT,30-Sep-2018,01:27:21,30-Sep-2018,01:29:15
65,45567_MOUSE4,00782B1797D3,23,4,LEFT,30-Sep-2018,01:31:20,30-Sep-2018,01:34:02
66,45567_MOUSE4,00782B1797D3,4,4,LEFT,30-Sep-2018,01:34:34,30-Sep-2018,01:35:04
